2026-04-08 22:41:18,643 DEBUG    asyncio  Using selector: EpollSelector
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-30/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:29,711 WARNING  djen_backup.backfill  {'tribunal': 'TJPA', 'date': '2025-11-30', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:29.711013Z'}
2026-04-08 22:45:29,760 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-29/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:29,762 ERROR    djen_backup.backfill  {'tribunal': 'TJPA', 'date': '2025-11-29', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:29.762031Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-29/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-29/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:29,924 WARNING  djen_backup.backfill  {'tribunal': 'TJPA', 'date': '2025-11-29', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:29.924694Z'}
2026-04-08 22:45:29,974 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-23/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:29,976 ERROR    djen_backup.backfill  {'tribunal': 'TJPA', 'date': '2025-11-23', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:29.976033Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-23/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPA/2025-11-23/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:30,050 WARNING  djen_backup.backfill  {'tribunal': 'TJPA', 'date': '2025-11-23', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.050709Z'}
2026-04-08 22:45:30,051 WARNING  djen_backup.backfill  {'tribunal': 'TJPA', 'year': 2025, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.051700Z'}
2026-04-08 22:45:30,295 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-tjpb-2025/files "HTTP/1.1 200 OK"
2026-04-08 22:45:30,297 INFO     djen_backup.backfill  {'tribunal': 'TJPB', 'year': 2025, 'gaps': 263, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:45:30.297600Z'}
2026-04-08 22:45:30,345 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-30/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:30,348 ERROR    djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-30', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:30.347625Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-30/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-30/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:30,432 WARNING  djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-30', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.432606Z'}
2026-04-08 22:45:30,481 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-29/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:30,482 ERROR    djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-29', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:30.482394Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-29/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-29/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:30,552 WARNING  djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-29', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.552593Z'}
2026-04-08 22:45:30,601 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-23/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:30,605 ERROR    djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-23', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:30.604930Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-23/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPB/2025-11-23/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:30,682 WARNING  djen_backup.backfill  {'tribunal': 'TJPB', 'date': '2025-11-23', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.682707Z'}
2026-04-08 22:45:30,683 WARNING  djen_backup.backfill  {'tribunal': 'TJPB', 'year': 2025, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:45:30.683949Z'}
2026-04-08 22:45:31,056 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-tjpe-2025/files "HTTP/1.1 200 OK"
2026-04-08 22:45:31,060 INFO     djen_backup.backfill  {'tribunal': 'TJPE', 'year': 2025, 'gaps': 362, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:45:31.060493Z'}
2026-04-08 22:45:31,112 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-28/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,115 ERROR    djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-28', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.114689Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-28/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-28/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:31,186 WARNING  djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-28', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.186740Z'}
2026-04-08 22:45:31,240 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-27/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,242 ERROR    djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-27', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.242147Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-27/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-27/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:31,312 WARNING  djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-27', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.312021Z'}
2026-04-08 22:45:31,365 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-26/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,367 ERROR    djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-26', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.367040Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-26/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPE/2025-12-26/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:31,434 WARNING  djen_backup.backfill  {'tribunal': 'TJPE', 'date': '2025-12-26', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.434942Z'}
2026-04-08 22:45:31,436 WARNING  djen_backup.backfill  {'tribunal': 'TJPE', 'year': 2025, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.436440Z'}
2026-04-08 22:45:31,689 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-tjpi-2025/files "HTTP/1.1 200 OK"
2026-04-08 22:45:31,692 INFO     djen_backup.backfill  {'tribunal': 'TJPI', 'year': 2025, 'gaps': 263, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:45:31.692025Z'}
2026-04-08 22:45:31,746 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-30/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,748 ERROR    djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-30', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.747968Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-30/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-30/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:31,819 WARNING  djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-30', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.819871Z'}
2026-04-08 22:45:31,868 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-29/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,870 ERROR    djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-29', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.870555Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-29/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-29/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:31,943 WARNING  djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-29', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:31.943239Z'}
2026-04-08 22:45:31,993 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-23/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:45:31,995 ERROR    djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-23', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:45:31.995146Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-23/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TJPI/2025-11-23/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:45:32,066 WARNING  djen_backup.backfill  {'tribunal': 'TJPI', 'date': '2025-11-23', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:45:32.066823Z'}
